tweet,Mind reading,Labelling,Fortune telling,Overgeneralising,Emotional Reasoning,Personalising,Shoulds and Musts,words count,polarity,subjectivity,Depressed
i was once a guy who could not attract a woman i was in my mid 20s dealing with depression and out of control anxiety i am ashamed to say that i felt anger towards women never did i even think of doing anything violent but anger was present looking back 1,0.54,0.734,0.641,0.643,0.526,0.482,0.679,52,-0.3666666666666667,0.2333333333333333,0
3 i had post partum depression for 6 months severe this part scares me the most about having another kid 4 i just cant see myself with two kids am so content with life right now i feel like this is it for me,0.65,0.755,0.661,0.746,0.561,0.641,0.733,44,0.39285714285714285,0.5178571428571428,0
is such a vile hateful individual that it has manifested it self in him as depression from which he says he suffers is it any wonder rees mogg on the other hand is a happy decent individual,0.511,0.478,0.607,0.488,0.456,0.457,0.685,37,0.03452380952380953,0.5773809523809524,0
upmc looking for participants for depression dementia study,0.806,0.936,0.929,0.934,0.875,0.858,0.775,8,0.0,0.0,0
i have a mild depression after watching infinity war,0.528,0.714,0.794,0.666,0.609,0.677,0.809,9,0.3333333333333333,0.5,0
well said as one who has been battling depression going on 12 years of diagnosis probably all my middle school to adult life in retrospect we must be strong in the battle for never settle for the way we are labeled,0.707,0.866,0.691,0.625,0.634,0.639,0.737,41,0.17777777777777778,0.3444444444444444,0
listening to music an hour every day helps reduce chronic pain by up to 21 percent and depression by up to 25 percent,0.817,0.885,0.858,0.928,0.865,0.884,0.808,23,0.0,0.0,0
rt this person with depression anxiety ptsd does not h h,0.704,0.687,0.642,0.674,0.576,0.75,0.742,11,0.0,0.0,0
i seal myself away in the depression orb,0.717,0.666,0.668,0.695,0.808,0.816,0.651,8,0.0,0.0,0
hocking fleur bowl hocking bowl set anchor hocking hocking fleur chip and dip glass hocking glass bowl fleur gold dish depression,0.935,0.909,0.974,0.936,0.956,0.92,0.871,21,0.0,0.0,0
not all the research is good but in a handful of areas including depression chronic pain and anxiety there is some very promising research showing that mindfulness meditation can be as good as existing treatments but without the nasty side effects,0.581,0.732,0.807,0.873,0.653,0.74,0.583,41,0.16499999999999998,0.7125,0
pavlukivan depression,0.746,0.728,0.732,0.759,0.779,0.811,0.852,2,0.0,0.0,0
fleur1 yeah emoji reversed hand with middle finger extended light skin tone if i ever see someone tell a person with depression to go work out i will judge them silently i would say punch but am not strong i would say yell but am not brave,0.579,0.731,0.691,0.673,0.655,0.652,0.698,47,-0.04333333333333333,0.5066666666666666,0
farmers urged to talk to allay depression fears,0.763,0.92,0.806,0.876,0.758,0.806,0.667,8,0.0,0.0,0
zicutake depression can be prevented by exercise,0.74,0.839,0.864,0.877,0.895,0.854,0.7,7,0.0,0.0,0
knetz are the ones who are stupid lmfao bom never did drugs so of course blackjacks will defend her to their graves how fucking stupid can yall knetz get honestly like how many times do yall need to get told that those were prescribed medicine for her depression,0.522,0.734,0.787,0.684,0.647,0.603,0.733,48,-0.12499999999999997,0.85,0
depression is fucking real,0.57,0.551,0.662,0.523,0.496,0.493,0.862,4,0.2,0.30000000000000004,0
how to avoid depression while working in business by tommy zimmer,0.805,0.938,0.898,0.956,0.791,0.823,0.788,11,0.0,0.0,0
farrah 2 but to confound gender dysphoria with the insecurities distress women face today suggest that the medical definition and symptoms are unknown to her it is like saying how being sad is the same as years of clinical depression and how everybody experiences it,0.502,0.606,0.663,0.643,0.496,0.428,0.767,45,-0.15,0.43125,0
this depression shit is not no game i gotta shake this shit man,0.592,0.607,0.77,0.758,0.636,0.647,0.622,13,-0.06666666666666667,0.6666666666666666,0
nothing pushes me to do better like pain depression and struggle i feed off of it because every second spent upset is a wasted moment of being happy that i can never get back,0.561,0.65,0.618,0.597,0.499,0.531,0.747,34,0.16666666666666666,0.26666666666666666,0
the depression epidemic and why the medical profession is failing patients,0.644,0.732,0.655,0.635,0.5,0.497,0.846,11,0.0,0.0,0
one of my mini poems,0.845,0.825,0.814,0.875,0.874,0.875,0.744,5,0.0,0.0,0
sadness and depression are serious cases you do not know what the person is fighting inside,0.622,0.711,0.619,0.677,0.465,0.574,0.702,16,-0.3333333333333333,0.6666666666666666,0
h8 when people self diagnose or make jokes about depression addiction domestic abuse ur not depressed ur sad ur not an alcoholic ur 23 n drink on weekends n it is not funny to make jokes about ur bf gf beating u,0.614,0.799,0.779,0.875,0.764,0.748,0.725,42,-0.21875,0.65,0
listen to healing released for me against depression proverbs 12 25 by brian farha major on,0.663,0.839,0.86,0.917,0.855,0.864,0.706,16,0.0625,0.5,0
this is so true depression especially,0.576,0.454,0.629,0.576,0.416,0.478,0.694,6,0.175,0.825,0
more than 1 in 20 us children and teens have anxiety or depression,0.876,0.658,0.731,0.798,0.743,0.865,0.779,13,0.5,0.5,0
which supplements for depression via,0.695,0.77,0.848,0.844,0.777,0.761,0.786,5,0.0,0.0,0
deepika padukone gives suggestions for those who survived depression via,0.794,0.907,0.907,0.945,0.886,0.844,0.741,10,0.0,0.0,0
depression no joke from 70 67 kgs ako within 3 months,0.775,0.753,0.837,0.773,0.798,0.809,0.926,11,0.0,0.0,0
really important piece from about the link between acne and depression,0.776,0.774,0.777,0.796,0.624,0.708,0.8,11,0.4,1.0,0
more than 1 in 20 us children and teens have anxiety or depression,0.876,0.658,0.731,0.798,0.743,0.865,0.779,13,0.5,0.5,0
can placenta capsules help with postnatal depression,0.893,0.852,0.838,0.894,0.861,0.907,0.775,7,0.0,0.0,0
be back in a while got hit by a bus of depression,0.708,0.729,0.733,0.707,0.696,0.728,0.742,12,0.0,0.0,0
at first glance i thought it said crippling depression,0.584,0.651,0.679,0.681,0.507,0.608,0.677,9,0.25,0.3333333333333333,0
mmm am so fuckin stressed out and my depression keeps getting worse despite upping the dosage and i can not afford to fucking ruin this year s chances of getting into a school because of my depression,0.496,0.614,0.579,0.474,0.439,0.484,0.672,37,-0.5,0.7,0
honestly it is tough with depression sometimes i have days where i physically will not be able to leave my bed do normal things it is hard to explain i never understood it until i went through it honestly the first 2 years with it were my last year of college first of uni,0.736,0.837,0.752,0.786,0.672,0.657,0.803,54,0.11882716049382716,0.49179894179894174,0
have passed alot of feelings pain sadness depression crying till my last breath till have reached to feel nothing just nothing just empty,0.554,0.631,0.615,0.485,0.51,0.589,0.81,23,-0.10000000000000002,0.38888888888888884,0
she is fighting depression and instead of lifting her up you people are hurting her more,0.561,0.63,0.679,0.721,0.542,0.535,0.662,16,0.5,0.5,0
my mom wants me to pay attention to her and pamper her when am over here having chronic depression and anxiety and am trying so hard not to let it show but i just end up snapping at her and she gets mad and upset and i just wanna d e please god,0.444,0.669,0.613,0.656,0.385,0.443,0.633,53,-0.2388888888888889,0.5472222222222222,0
i liked a video mensutra on kapil sharma s depression and phone call controversy,0.698,0.817,0.707,0.857,0.677,0.748,0.795,14,0.6,0.8,0
we are almost there but still recruiting in particular we are looking for controls generally healthy participants with no history of depression as well as people with depression for more information and to take part visit,0.737,0.889,0.862,0.791,0.765,0.801,0.704,36,0.38888888888888884,0.4444444444444444,0
who couldnt afford the bus got ripped off got into a car accident suffering from depression and anxiety,0.6,0.683,0.633,0.582,0.571,0.571,0.746,18,0.0,0.0,0
i have started sharing my journey through depression on my blog go to my website and check it out we need more mental health awareness in nz,0.785,0.919,0.884,0.853,0.751,0.748,0.808,27,0.2,0.35,0
emoji smiling face with sunglasses before you diagnose yourself with depression or low self esteem first make sure you are not in fact just surrounded by assholes w gibson,0.686,0.724,0.819,0.86,0.762,0.836,0.639,29,0.25,0.5074074074074074,0
hala why did depression and anxiety suddenly attack me am so vulnerable in this kind of situation,0.547,0.496,0.561,0.646,0.316,0.614,0.604,17,0.033333333333333326,0.6333333333333333,0
today god wants us to know that all emotions grow in size when practiced regularly practice love to have more love practice hate to have more hate practice kindness to have more kindness practice depression to have more depression the choice is yours as always,0.789,0.891,0.786,0.798,0.698,0.727,0.669,45,0.15999999999999998,0.5176923076923077,0
well done the depression knows brass with helper,0.78,0.796,0.827,0.838,0.835,0.661,0.792,8,0.0,0.0,0
that trailer cured my depression,0.708,0.775,0.804,0.825,0.782,0.729,0.715,5,0.0,0.0,0
menopause is a turbulent time of transition for both the body and mind find out how to deal with and,0.739,0.761,0.816,0.746,0.619,0.634,0.596,20,0.0,0.0,0
depression trashed all my relationships in college and social anxiety ruined them in high school it took 20 years but have finally overcome most of my insecurity am sorry to everyone i hurt along the way,0.603,0.73,0.63,0.625,0.489,0.539,0.674,36,0.03866666666666667,0.6213333333333333,0
same my playlist is already full of depression,0.497,0.587,0.549,0.465,0.399,0.483,0.856,8,0.175,0.3375,0
nice are looking for lay members to join the depression in children guideline update committee,0.739,0.903,0.846,0.955,0.868,0.818,0.766,15,0.6,1.0,0
you have a choice follow negative mental habits or past ways that lead to hellish days or you can choose to look at the world differently w33 because you have this choice you are your salvation today id w70 choose wisely,0.543,0.759,0.672,0.725,0.588,0.665,0.638,41,0.009999999999999986,0.47000000000000003,0
in young men due to strained relationship with their fathers via,0.591,0.692,0.719,0.765,0.594,0.472,0.503,11,-0.012499999999999997,0.3875,0
does it really matter everyday some expert is telling us what is bad for us do not do this do not do that today running helps with depression i tell you what is helps with depression experts news media celebs mps shutting up,0.586,0.787,0.732,0.706,0.559,0.581,0.786,43,-0.23333333333333328,0.48888888888888893,0
zicutake depression can be prevented by exercise,0.74,0.839,0.864,0.877,0.895,0.854,0.7,7,0.0,0.0,0
opendemocracy the third great depression and rise of the far right experiences from turkey,0.969,0.88,0.899,0.941,0.925,0.869,0.906,14,0.29642857142857143,0.5714285714285714,0
every time i think my depression is going away for good i look at twitter and am immediately brought right back,0.707,0.88,0.714,0.747,0.714,0.696,0.72,21,0.32857142857142857,0.37857142857142856,0
who am i kidding my anxiety and depression kicks in for everything am a lonely mess,0.512,0.559,0.545,0.46,0.294,0.487,0.726,16,-0.13749999999999998,0.4375,0
analysis of 2 000 millennials found that the chance of experiencing depression or anxiety among those who reported feeling lonely more than doubled,0.785,0.823,0.838,0.861,0.849,0.766,0.937,23,0.2,0.6,0
just just stop stop doingg things that you might regret on the end you know how depression can do dont want to watch again fandoms mourning so pls stop,0.43,0.696,0.583,0.55,0.582,0.591,0.66,29,0.0,0.0,0
trump s new slogan bring america back to depression,0.945,0.863,0.925,0.96,0.938,0.803,0.788,9,0.06818181818181818,0.22727272727272727,0
lack of these things is d actual definition of depression,0.451,0.491,0.555,0.449,0.482,0.551,0.722,10,0.0,0.1,0
not much i can say about this one really except that it is my latest post rt,0.799,0.854,0.708,0.738,0.701,0.739,0.715,17,0.19999999999999998,0.43333333333333335,0
perspective,0.848,0.768,0.922,0.891,0.912,0.685,0.685,1,0.0,0.0,0
well i wish i could talk about our own depression and anxiety during our own journey in our own new places yet ah never mind,0.546,0.656,0.612,0.643,0.494,0.672,0.571,25,0.484090909090909,0.8636363636363636,0
