tweet,Mind reading,Labelling,Fortune telling,Overgeneralising,Emotional Reasoning,Personalising,Shoulds and Musts,words count,polarity,subjectivity,Depressed
i want to get something off my chest firstly disclaimer if you suffer from depression or suicidal thoughts skip this thread we will be back to our regularly scheduled programming soon,0.66,0.836,0.66,0.576,0.556,0.702,0.453,31,0.08333333333333333,0.13675213675213674,0
goodmorning to everyone except the depression that killed robin williams,0.647,0.71,0.726,0.664,0.644,0.622,0.733,10,-0.2,0.0,0
probably quite the opposite if you cured your depression that was not depression,0.603,0.704,0.694,0.721,0.667,0.725,0.633,13,0.0,0.0,0
depression and anxiety can be isolating can help through the tough timestwo support groups meetevery thursday in where take a look emoji down pointing backhand index no need to book just come along they are a friendly bunch emoji smiling face,0.656,0.734,0.854,0.798,0.67,0.669,0.682,41,-0.0564814814814815,0.5407407407407407,0
you got this love you are stronger than depression i have faith in you ily,0.687,0.724,0.655,0.901,0.773,0.635,0.497,15,0.5,0.6,0
considered as one of the hottest place on earth ethiopia s danakil depression environnement could shed light on possibility of life on mars titan and nuclear waste sites,0.893,0.847,0.817,0.902,0.898,0.882,0.929,28,0.1,0.35,0
after witnessing so much injustice and suffering eventually that leads to depression,0.582,0.615,0.583,0.625,0.371,0.482,0.655,12,0.2,0.2,0
am sure my liver is stoked am not taking my depression out on him anymore,0.679,0.874,0.774,0.791,0.739,0.817,0.7,15,0.5,0.8888888888888888,0
if you want to listen to music that speaks about social issues the government depression korean culture i suggest bts if you are interested in broadening your mind with meaningful lyrics inspired by books theory please give them a listen you will learn plenty twt,0.778,0.923,0.853,0.855,0.816,0.861,0.757,45,0.2611111111111111,0.35555555555555557,0
resentment that turned into a deep depression,0.507,0.544,0.528,0.492,0.317,0.448,0.734,7,0.0,0.4,0
i can smell your depression,0.629,0.699,0.698,0.709,0.497,0.544,0.677,5,0.0,0.0,0
overwhelmed week 4 depression,0.742,0.733,0.681,0.674,0.599,0.71,0.819,4,0.0,0.0,0
why us because suicide depression and addiction are not selective,0.609,0.794,0.781,0.759,0.734,0.752,0.653,10,0.0,0.0,0
the depression paradox you spend twice as long in bed but have half the motivation to wash your bed sheets,0.801,0.891,0.791,0.86,0.732,0.693,0.863,20,-0.10833333333333334,0.2833333333333333,0
jetaime thanks after a year of abuse at my old job 18 months of worthlessness due to depression unemployment have done a complete 180,0.727,0.718,0.794,0.752,0.673,0.676,0.895,24,0.06875,0.29375,0
and when my depression was at its peak i was abandoned by them i was heartbroken terrified and i blamed it all on myself i did not know if would survivebut when i thought all was lost someone very dear to me introduced me to this circle almost immediately i felt 4,0.619,0.718,0.634,0.635,0.525,0.589,0.734,52,0.2,0.3,0
we have got heat on the way emoji fire emoji fire emoji fire we are talking to about student mental health after new data reveals a quarter of south african s suffer from depression we have also got the new track and we are testing s fake news detection capabilities,0.721,0.886,0.696,0.827,0.63,0.73,0.884,50,-0.06545454545454546,0.42181818181818187,0
no there was a stock mkt crash the depression was caused by govt tax spend not working for 20 yrs had they cut govt the free mkt individual liberty like under coolidge would have recovered much sooner,0.741,0.828,0.781,0.847,0.749,0.717,0.731,37,0.20000000000000004,0.46666666666666673,0
idk if have gone through depression but i did feel a lot of emotional pain before so i watched tv and spoke with friends granted i did not leave bed for 3 days but yeah i just used distractions,0.675,0.847,0.701,0.719,0.651,0.653,0.784,39,0.0,0.65,0
hi i would like your advice i had a relapse of depression and this time it was so bad i skipped my prayers and i did not f hi have you consult a professional in regards to your depression if you have not please do,0.409,0.696,0.678,0.642,0.481,0.523,0.704,45,-0.29999999999999993,0.3833333333333333,0
my depression has suddenly been cured,0.729,0.704,0.729,0.833,0.744,0.707,0.597,6,0.0,0.5,0
vitamin b12 deficiency can cause memory loss or depression how to check your levels,0.709,0.772,0.896,0.771,0.676,0.748,0.8,14,0.0,0.0,0
depression works very much like this minor inconvenience stressful situation happens my brain banging pots together death death death death death death,0.623,0.615,0.619,0.701,0.57,0.596,0.838,22,0.10500000000000001,0.23,0
real talk has never pulled himself fully from the depression he suffered when he mum passed then marrying into a drama filled kardashian family did not help matters,0.563,0.737,0.656,0.662,0.549,0.504,0.654,28,0.30000000000000004,0.6000000000000001,0
1 class of 25 1 hospital based eating disorder treatment 1 in the hospital to re establish bipolar meds 1 witnessed 2 murders recently 1 suspected brain tumor plus the those with the usual issues depression anxiety,0.786,0.88,0.864,0.933,0.884,0.861,0.845,37,-0.125,0.25,0
i just woke up and am already thinking about taking a depression nap,0.723,0.717,0.716,0.673,0.565,0.718,0.682,13,0.0,0.0,0
next they are gonna say porn cures depression lmao,0.644,0.829,0.801,0.847,0.777,0.744,0.669,9,0.3,0.5,0
engaging in physical activity decreases people s chance of developing depression via xpress,0.654,0.777,0.754,0.799,0.763,0.79,0.77,13,0.2,0.4214285714285714,0
depression and wanima,0.471,0.5,0.537,0.475,0.48,0.579,0.876,3,0.0,0.0,0
depression is the hell inside of me and it eats me up daily,0.379,0.599,0.643,0.481,0.299,0.419,0.77,13,0.0,0.0,0
depression intensifies,0.594,0.579,0.65,0.638,0.497,0.577,0.735,2,0.0,0.0,0
more than 1 in 20 us children teens have or,0.993,0.785,0.848,0.909,0.956,0.819,0.866,10,0.5,0.5,0
doc how to treat depression po and how to fight it,0.775,0.816,0.856,0.883,0.761,0.74,0.757,11,0.0,0.0,0
republican policies and ideology brought the world to the brink of a severe depression and mired us in a deep recession then they had the audacity to do whatever in their power to obstruct the obama administration to lead us out,0.736,0.674,0.676,0.704,0.627,0.564,0.82,41,0.0,0.4,0
good morning to everyone except the people that told me jesus would fix my depression if i let him am going to a therapist for the first time today,0.524,0.866,0.822,0.817,0.632,0.585,0.782,29,0.475,0.4666666666666667,0
post concert depression is a thing and it is a thing that i am experiencing very strongly,0.586,0.667,0.624,0.621,0.508,0.509,0.654,17,0.5633333333333334,0.9533333333333333,0
we did a depression test today in psychology class and guess what 18 30 students in the class has depression,0.814,1,0.886,0.87,0.733,0.717,0.974,20,0.0,0.0,0
lol my depression is hitting me hard,0.584,0.587,0.608,0.554,0.372,0.512,0.743,7,0.25416666666666665,0.6208333333333333,0
i am not stressing bitch am not no depression emoji hundred points symbol,0.681,0.728,0.729,0.682,0.76,0.739,0.623,13,0.0,0.0,0
depression came back,0.482,0.56,0.593,0.532,0.469,0.518,0.707,3,0.0,0.0,0
if their is a point beyond depression and anger but short of suicide and murder that is where we find ourselves,0.71,0.8,0.737,0.808,0.743,0.824,0.7,21,-0.35,0.25,0
funny how depression can be cool,0.595,0.678,0.698,0.768,0.698,0.749,0.771,6,0.3,0.825,0
sign up today to join countless others in lifting stigma for women suffering from an mmh disorder like postpartum depression let us be some serious light out there for those moms suffering in darkness,0.69,0.794,0.756,0.696,0.675,0.568,0.707,34,0.022222222222222237,0.6222222222222221,0
depression kills animals to,0.612,0.703,0.7,0.587,0.575,0.654,0.878,4,0.0,0.0,0
sometimes depression looks like not being able to get out of the bed,0.654,0.693,0.57,0.743,0.455,0.689,0.687,13,0.5,0.625,0
quizzes depression no sex fucking the cheerleaders jackie nude elizabeth berkley nude photos home sex,0.677,0.82,0.804,0.739,0.734,0.6,0.867,15,-0.6,0.8,0
you have both helped me so much with my depression dan your incredible video and philosophical outlook on life and phil your unwavering positivity you both mean so much to me and to a lot of people never forget how much good you are doing in the world emoji heavy red heart kira,0.685,0.757,0.699,0.832,0.686,0.69,0.726,53,0.1859375,0.38593750000000004,0
beta wherever else he did there is good evidence that he should take considerable credit for preventing total international banking collapse a resulting economic depression of epic proportion,0.769,0.794,0.854,0.84,0.755,0.8,0.68,28,0.18333333333333335,0.39999999999999997,0
says people who burn frankincense are less likely to suffer from,0.681,0.845,0.855,0.841,0.816,0.82,0.728,11,-0.08333333333333333,0.5333333333333333,0
distant myself for it then dwell on my misery and trigger my depression not that i have being happy or feeling good about myself these past days so yeah i wanna take a break from it all and just spend time doing stuff i like love,0.423,0.652,0.59,0.599,0.498,0.576,0.632,46,0.32999999999999996,0.56,0
word of the day is depression,0.447,0.474,0.563,0.476,0.471,0.508,0.834,6,0.0,0.0,0
says an alpha male i was talking about chelsea giving me depression,0.666,0.856,0.954,0.853,0.754,0.761,0.873,12,0.0,0.1,0
took the day off tomorrow because 1 seasonal depression is lifting but am so easily triggered right now that i need space empty house woo 2 i keep busting my pants because my ass too fat sooo i need to shop emoji face with tears of joy emoji loudly crying face i wish 3 am taking myself on a date emoji hugging face,0.602,0.736,0.602,0.66,0.543,0.501,0.793,63,0.24380952380952384,0.5338095238095238,0
name,0.809,0.734,0.706,0.755,0.888,0.685,0.627,1,0.0,0.0,0
i had the worst mood drop then i ate a shit ton of sandwiches and my depression is gone,0.634,0.698,0.763,0.617,0.618,0.581,0.812,19,-0.6,0.9,0
new2trip depression induced by total mastectomy breast conserving surgery breast reconstruction systematic,0.887,0.937,0.954,0.882,0.833,0.841,0.79,12,0.0,0.75,0
hopeful spent the last two days at 2 and could not sleep i think i would have lost my mind without the internet the boredom frustration depression of stsring at the ceiling thinking of all the things i should be doing,0.668,0.865,0.718,0.73,0.62,0.615,0.886,41,-0.05,0.08333333333333334,0
three common misconceptions about depression,0.702,0.627,0.718,0.791,0.561,0.749,0.78,5,-0.3,0.5,0
thats not how depression and anxiety work you can not just think about simethibg else and make it go away,0.55,0.688,0.637,0.633,0.651,0.675,0.608,20,0.0,0.0,0
rt mother s may negatively impact child s iqto know more information about and do visit according to the cdcp mother s depression negatively affect a ch,0.607,0.665,0.682,0.648,0.484,0.55,0.625,27,-0.033333333333333326,0.43333333333333335,0
yoga is often recommended for depression and inflammation if this is true it makes more sense that we can find relief through yoga it would also make sense for those who are bi polar some days i feel great other days am looking to crawl under a rock,0.665,0.83,0.842,0.85,0.743,0.781,0.735,48,0.28833333333333333,0.505,0
i feel like am losing the battle to depression right now emoji loudly crying face,0.586,0.614,0.56,0.515,0.466,0.507,0.686,15,0.042857142857142844,0.5678571428571428,0
together we can end,0.769,0.726,0.538,0.551,0.771,0.677,0.545,4,0.0,0.0,0
obese children are more prone to depression low self esteem and negative body image but and programs can help donate to my team,0.743,0.782,0.779,0.904,0.716,0.758,0.679,23,0.06666666666666667,0.4000000000000001,0
because it stops y depression,0.731,0.74,0.697,0.807,0.813,0.819,0.561,5,0.0,0.0,0
me sigh mum what is wrong me tiredmum tired you have not even done anything you do not have to do things to get tired it is called depression hi how are you doing,0.485,0.66,0.727,0.59,0.593,0.577,0.826,34,-0.43333333333333335,0.7666666666666666,0
hi there my name is kuuku are you struggling with disappointment depression suicidal thoughts anger or do you feel lost and left behind in life i have also been in situations in which i needed someone to talk to you can definitely talk to me dm me,0.603,0.692,0.75,0.732,0.608,0.651,0.712,47,-0.33999999999999997,0.36,0
4 25 2018,1,0.933,0.826,0.929,1,0.827,0.777,3,0.0,0.0,0
inquisition all the way because i relate to some of the characters so much also this game helped me though some major depression it helped me to push some really dark times in my life,0.563,0.715,0.656,0.711,0.556,0.643,0.648,35,-0.071875,0.375,0
